"","Country","Country.Code","year","Region","IncomeGroup","population","rural.population","hiv.cases","san.access","motor.vehicles","gas.price","co2.emission","mobile.users","internet.users"
"10722","Solomon Islands","SLB",1975,"East Asia & Pacific","Lower middle income",193447,175795,NA,NA,NA,NA,58.672,0,NA
"10723","Solomon Islands","SLB",1976,"East Asia & Pacific","Lower middle income",200642,181751,NA,NA,NA,NA,62.339,0,NA
"10724","Solomon Islands","SLB",1977,"East Asia & Pacific","Lower middle income",207942,187760,NA,NA,NA,NA,80.674,0,NA
"10725","Solomon Islands","SLB",1978,"East Asia & Pacific","Lower middle income",215353,193827,NA,NA,NA,NA,62.339,0,NA
"10726","Solomon Islands","SLB",1979,"East Asia & Pacific","Lower middle income",222905,199977,NA,NA,NA,NA,110.01,0,NA
"10727","Solomon Islands","SLB",1980,"East Asia & Pacific","Lower middle income",230614,206224,NA,NA,NA,NA,102.676,0,NA
"10728","Solomon Islands","SLB",1981,"East Asia & Pacific","Lower middle income",238488,212380,NA,NA,NA,NA,135.679,0,NA
"10729","Solomon Islands","SLB",1982,"East Asia & Pacific","Lower middle income",246502,218601,NA,NA,NA,NA,121.011,0,NA
"10730","Solomon Islands","SLB",1983,"East Asia & Pacific","Lower middle income",254602,224839,NA,NA,NA,NA,143.013,0,NA
"10731","Solomon Islands","SLB",1984,"East Asia & Pacific","Lower middle income",262719,231031,NA,NA,NA,NA,143.013,0,NA
"10732","Solomon Islands","SLB",1985,"East Asia & Pacific","Lower middle income",270809,237139,NA,NA,NA,NA,150.347,0,NA
"10733","Solomon Islands","SLB",1986,"East Asia & Pacific","Lower middle income",278846,243483,NA,NA,NA,NA,154.014,0,NA
"10734","Solomon Islands","SLB",1987,"East Asia & Pacific","Lower middle income",286868,249774,NA,NA,NA,NA,161.348,0,NA
"10735","Solomon Islands","SLB",1988,"East Asia & Pacific","Lower middle income",294962,256088,NA,NA,NA,NA,157.681,0,NA
"10736","Solomon Islands","SLB",1989,"East Asia & Pacific","Lower middle income",303258,262536,NA,NA,NA,NA,161.348,0,NA
"10737","Solomon Islands","SLB",1990,"East Asia & Pacific","Lower middle income",311849,269197,NA,NA,NA,NA,161.348,0,0
"10738","Solomon Islands","SLB",1991,"East Asia & Pacific","Lower middle income",320764,276260,NA,NA,NA,NA,161.348,0,NA
"10739","Solomon Islands","SLB",1992,"East Asia & Pacific","Lower middle income",329984,283549,NA,NA,NA,NA,161.348,0,NA
"10740","Solomon Islands","SLB",1993,"East Asia & Pacific","Lower middle income",339490,291047,NA,NA,NA,NA,157.681,0,NA
"10741","Solomon Islands","SLB",1994,"East Asia & Pacific","Lower middle income",349250,298725,NA,NA,NA,NA,154.014,144,NA
"10742","Solomon Islands","SLB",1995,"East Asia & Pacific","Lower middle income",359236,306558,NA,NA,NA,NA,161.348,230,89
"10743","Solomon Islands","SLB",1996,"East Asia & Pacific","Lower middle income",369439,314417,NA,NA,NA,NA,161.348,337,993
"10744","Solomon Islands","SLB",1997,"East Asia & Pacific","Lower middle income",379861,322415,NA,NA,NA,NA,161.348,658,1489
"10745","Solomon Islands","SLB",1998,"East Asia & Pacific","Lower middle income",390493,330544,NA,NA,NA,NA,161.348,702,1985
"10746","Solomon Islands","SLB",1999,"East Asia & Pacific","Lower middle income",401323,338790,NA,NA,NA,NA,165.015,1093,1985
"10747","Solomon Islands","SLB",2000,"East Asia & Pacific","Lower middle income",412336,347142,NA,104971,NA,NA,165.015,1151,1985
"10748","Solomon Islands","SLB",2001,"East Asia & Pacific","Lower middle income",423529,354871,NA,NA,NA,NA,172.349,967,1984
"10749","Solomon Islands","SLB",2002,"East Asia & Pacific","Lower middle income",434880,362642,NA,NA,NA,NA,172.349,999,2183
"10750","Solomon Islands","SLB",2003,"East Asia & Pacific","Lower middle income",446335,370409,NA,NA,NA,NA,179.683,1060,2480
"10751","Solomon Islands","SLB",2004,"East Asia & Pacific","Lower middle income",457827,378115,NA,NA,NA,NA,179.683,3000,2974
"10752","Solomon Islands","SLB",2005,"East Asia & Pacific","Lower middle income",469306,385718,NA,125708,NA,NA,179.683,6000,3962
"10753","Solomon Islands","SLB",2006,"East Asia & Pacific","Lower middle income",480745,393010,NA,NA,NA,NA,179.683,7000,7915
"10754","Solomon Islands","SLB",2007,"East Asia & Pacific","Lower middle income",492148,400172,NA,NA,NA,NA,198.018,10900,9843
"10755","Solomon Islands","SLB",2008,"East Asia & Pacific","Lower middle income",503541,407227,NA,NA,NA,NA,198.018,30000,15106
"10756","Solomon Islands","SLB",2009,"East Asia & Pacific","Lower middle income",514964,414205,NA,NA,NA,NA,198.018,50000,20599
"10757","Solomon Islands","SLB",2010,"East Asia & Pacific","Lower middle income",526447,421131,NA,148684,NA,NA,201.685,115500,26322
"10758","Solomon Islands","SLB",2011,"East Asia & Pacific","Lower middle income",537997,427922,NA,NA,NA,NA,NA,274872,32280
"10759","Solomon Islands","SLB",2012,"East Asia & Pacific","Lower middle income",549598,434647,NA,158547,NA,NA,NA,302147,38458
"10760","Sierra Leone","SLE",1960,"Sub-Saharan Africa","Low income",2160111,1784749,NA,NA,NA,NA,715.065,0,NA
"10761","Sierra Leone","SLE",1961,"Sub-Saharan Africa","Low income",2189040,1796199,NA,NA,NA,NA,289.693,NA,NA
"10762","Sierra Leone","SLE",1962,"Sub-Saharan Africa","Low income",2219498,1808567,NA,NA,NA,NA,326.363,NA,NA
"10763","Sierra Leone","SLE",1963,"Sub-Saharan Africa","Low income",2251563,1821888,NA,NA,NA,NA,370.367,NA,NA
"10764","Sierra Leone","SLE",1964,"Sub-Saharan Africa","Low income",2285313,1836199,NA,NA,NA,NA,304.361,NA,NA
"10765","Sierra Leone","SLE",1965,"Sub-Saharan Africa","Low income",2320858,1851557,NA,NA,NA,NA,282.359,0,NA
"10766","Sierra Leone","SLE",1966,"Sub-Saharan Africa","Low income",2358225,1866375,NA,NA,NA,NA,300.694,NA,NA
"10767","Sierra Leone","SLE",1967,"Sub-Saharan Africa","Low income",2397572,1882271,NA,NA,NA,NA,253.023,NA,NA
"10768","Sierra Leone","SLE",1968,"Sub-Saharan Africa","Low income",2439310,1899530,NA,NA,NA,NA,385.035,NA,NA
"10769","Sierra Leone","SLE",1969,"Sub-Saharan Africa","Low income",2483952,1918500,NA,NA,NA,NA,1107.434,NA,NA
"10770","Sierra Leone","SLE",1970,"Sub-Saharan Africa","Low income",2531874,1939415,NA,NA,NA,NA,872.746,0,NA
"10771","Sierra Leone","SLE",1971,"Sub-Saharan Africa","Low income",2583200,1961393,NA,NA,NA,NA,803.073,NA,NA
"10772","Sierra Leone","SLE",1972,"Sub-Saharan Africa","Low income",2637861,1985191,NA,NA,NA,NA,678.395,NA,NA
"10773","Sierra Leone","SLE",1973,"Sub-Saharan Africa","Low income",2695784,2010688,NA,NA,NA,NA,539.049,NA,NA
"10774","Sierra Leone","SLE",1974,"Sub-Saharan Africa","Low income",2756810,2037702,NA,NA,NA,NA,520.714,NA,NA
"10775","Sierra Leone","SLE",1975,"Sub-Saharan Africa","Low income",2820782,2066054,NA,NA,NA,NA,524.381,0,NA
"10776","Sierra Leone","SLE",1976,"Sub-Saharan Africa","Low income",2887735,2101526,NA,NA,NA,NA,451.041,0,NA
"10777","Sierra Leone","SLE",1977,"Sub-Saharan Africa","Low income",2957599,2138474,NA,NA,NA,NA,513.38,0,NA
"10778","Sierra Leone","SLE",1978,"Sub-Saharan Africa","Low income",3029965,2176563,NA,NA,NA,NA,711.398,0,NA
"10779","Sierra Leone","SLE",1979,"Sub-Saharan Africa","Low income",3104305,2215381,NA,NA,NA,NA,678.395,0,NA
"10780","Sierra Leone","SLE",1980,"Sub-Saharan Africa","Low income",3180237,2254629,NA,NA,NA,NA,608.722,0,NA
"10781","Sierra Leone","SLE",1981,"Sub-Saharan Africa","Low income",3255883,2292213,NA,NA,NA,NA,693.063,0,NA
"10782","Sierra Leone","SLE",1982,"Sub-Saharan Africa","Low income",3330947,2328645,NA,NA,NA,NA,553.717,0,NA
"10783","Sierra Leone","SLE",1983,"Sub-Saharan Africa","Low income",3408340,2365954,NA,NA,NA,NA,689.396,0,NA
"10784","Sierra Leone","SLE",1984,"Sub-Saharan Africa","Low income",3492174,2406939,NA,NA,NA,NA,616.056,0,NA
"10785","Sierra Leone","SLE",1985,"Sub-Saharan Africa","Low income",3584397,2452839,NA,NA,NA,NA,663.727,0,NA
"10786","Sierra Leone","SLE",1986,"Sub-Saharan Africa","Low income",3688492,2513279,NA,NA,NA,NA,674.728,0,NA
"10787","Sierra Leone","SLE",1987,"Sub-Saharan Africa","Low income",3800961,2578792,NA,NA,NA,NA,498.712,0,NA
"10788","Sierra Leone","SLE",1988,"Sub-Saharan Africa","Low income",3908478,2640302,NA,NA,NA,NA,458.375,0,NA
"10789","Sierra Leone","SLE",1989,"Sub-Saharan Africa","Low income",3993016,2685727,NA,NA,NA,NA,374.034,0,NA
"10790","Sierra Leone","SLE",1990,"Sub-Saharan Africa","Low income",4042678,2707301,4043,441306,NA,NA,388.702,0,0
"10791","Sierra Leone","SLE",1991,"Sub-Saharan Africa","Low income",4053257,2703166,4053,NA,NA,0.45,469.376,0,NA
"10792","Sierra Leone","SLE",1992,"Sub-Saharan Africa","Low income",4031730,2677649,4032,NA,NA,0.49,216.353,0,NA
"10793","Sierra Leone","SLE",1993,"Sub-Saharan Africa","Low income",3991434,2639839,7983,NA,NA,NA,216.353,0,0
"10794","Sierra Leone","SLE",1994,"Sub-Saharan Africa","Low income",3951544,2602518,7903,NA,NA,NA,286.026,0,0
"10795","Sierra Leone","SLE",1995,"Sub-Saharan Africa","Low income",3927105,2575553,11781,447592,NA,NA,286.026,0,0
"10796","Sierra Leone","SLE",1996,"Sub-Saharan Africa","Low income",3919708,2559640,15679,NA,NA,NA,319.029,0,98
"10797","Sierra Leone","SLE",1997,"Sub-Saharan Africa","Low income",3928313,2554173,19642,NA,NA,NA,330.03,0,196
"10798","Sierra Leone","SLE",1998,"Sub-Saharan Africa","Low income",3961869,2564811,23771,NA,NA,0.61,304.361,0,587
"10799","Sierra Leone","SLE",1999,"Sub-Saharan Africa","Low income",4030443,2597830,28213,NA,NA,NA,293.36,0,1954
"10800","Sierra Leone","SLE",2000,"Sub-Saharan Africa","Low income",4139757,2656606,37258,491432,6945,NA,425.372,11940,4895
"10801","Sierra Leone","SLE",2001,"Sub-Saharan Africa","Low income",4295667,2744321,42957,NA,8661,NA,568.385,26895,6884
"10802","Sierra Leone","SLE",2002,"Sub-Saharan Africa","Low income",4493047,2857515,53917,NA,19077,0.51,608.722,67000,7917
"10803","Sierra Leone","SLE",2003,"Sub-Saharan Africa","Low income",4712763,2983716,61266,NA,NA,NA,652.726,113214,8962
"10804","Sierra Leone","SLE",2004,"Sub-Saharan Africa","Low income",4928175,3105943,73923,NA,25388,0.76,641.725,NA,10005
"10805","Sierra Leone","SLE",2005,"Sub-Saharan Africa","Low income",5119895,3212069,81918,631594,29539,NA,546.383,NA,11028
"10806","Sierra Leone","SLE",2006,"Sub-Saharan Africa","Low income",5280909,3296048,84495,NA,30740,0.98,733.4,NA,12023
"10807","Sierra Leone","SLE",2007,"Sub-Saharan Africa","Low income",5416015,3362901,92072,NA,30347,NA,634.391,776000,12989
"10808","Sierra Leone","SLE",2008,"Sub-Saharan Africa","Low income",5532139,3417158,94046,NA,33370,0.91,663.727,1008800,13830
"10809","Sierra Leone","SLE",2009,"Sub-Saharan Africa","Low income",5641182,3466315,90259,NA,35585,NA,652.726,1160000,14667
"10810","Sierra Leone","SLE",2010,"Sub-Saharan Africa","Low income",5751976,3515838,92032,737196,37020,0.94,689.396,2e+06,33361
"10811","Sierra Leone","SLE",2011,"Sub-Saharan Africa","Low income",5865491,3562946,87982,NA,54748,NA,NA,2137000,52789
"10812","Sierra Leone","SLE",2012,"Sub-Saharan Africa","Low income",5978727,3609023,89681,778252,NA,1.05,NA,2210000,77723
"10813","El Salvador","SLV",1960,"Latin America & Caribbean","Lower middle income",2772970,1709675,NA,NA,NA,NA,619.723,0,NA
"10814","El Salvador","SLV",1961,"Latin America & Caribbean","Lower middle income",2858859,1759405,NA,NA,NA,NA,583.053,NA,NA
"10815","El Salvador","SLV",1962,"Latin America & Caribbean","Lower middle income",2950666,1812576,NA,NA,NA,NA,649.059,NA,NA
"10816","El Salvador","SLV",1963,"Latin America & Caribbean","Lower middle income",3046771,1868176,NA,NA,NA,NA,1125.769,NA,NA
"10817","El Salvador","SLV",1964,"Latin America & Caribbean","Lower middle income",3144962,1924836,NA,NA,NA,NA,1232.112,NA,NA
"10818","El Salvador","SLV",1965,"Latin America & Caribbean","Lower middle income",3243557,1981521,NA,NA,NA,NA,1041.428,0,NA
"10819","El Salvador","SLV",1966,"Latin America & Caribbean","Lower middle income",3341712,2038190,NA,NA,NA,NA,1305.452,NA,NA
"10820","El Salvador","SLV",1967,"Latin America & Caribbean","Lower middle income",3439514,2094451,NA,NA,NA,NA,1158.772,NA,NA
"10821","El Salvador","SLV",1968,"Latin America & Caribbean","Lower middle income",3537318,2150520,NA,NA,NA,NA,1261.448,NA,NA
"10822","El Salvador","SLV",1969,"Latin America & Caribbean","Lower middle income",3635882,2206857,NA,NA,NA,NA,1191.775,NA,NA
"10823","El Salvador","SLV",1970,"Latin America & Caribbean","Lower middle income",3735620,2263711,NA,NA,NA,NA,1430.13,0,NA
"10824","El Salvador","SLV",1971,"Latin America & Caribbean","Lower middle income",3836433,2308627,NA,NA,NA,NA,1510.804,NA,NA
"10825","El Salvador","SLV",1972,"Latin America & Caribbean","Lower middle income",3937583,2352895,NA,NA,NA,NA,1679.486,NA,NA
"10826","El Salvador","SLV",1973,"Latin America & Caribbean","Lower middle income",4038088,2395927,NA,NA,NA,NA,1969.179,NA,NA
"10827","El Salvador","SLV",1974,"Latin America & Caribbean","Lower middle income",4136679,2436984,NA,NA,NA,NA,1972.846,NA,NA
"10828","El Salvador","SLV",1975,"Latin America & Caribbean","Lower middle income",4232375,2475516,NA,NA,NA,NA,2108.525,0,NA
"10829","El Salvador","SLV",1976,"Latin America & Caribbean","Lower middle income",4324952,2507624,NA,NA,NA,NA,2211.201,0,NA
"10830","El Salvador","SLV",1977,"Latin America & Caribbean","Lower middle income",4414427,2537007,NA,NA,NA,NA,2288.208,0,NA
"10831","El Salvador","SLV",1978,"Latin America & Caribbean","Lower middle income",4500401,2563482,NA,NA,NA,NA,2390.884,0,NA
"10832","El Salvador","SLV",1979,"Latin America & Caribbean","Lower middle income",4582494,2586891,NA,NA,NA,NA,2390.884,0,NA
"10833","El Salvador","SLV",1980,"Latin America & Caribbean","Lower middle income",4660556,2607208,NA,NA,NA,NA,2134.194,0,NA
"10834","El Salvador","SLV",1981,"Latin America & Caribbean","Lower middle income",4734486,2624155,NA,NA,NA,NA,1833.5,0,NA
"10835","El Salvador","SLV",1982,"Latin America & Caribbean","Lower middle income",4804671,2638283,NA,NA,NA,NA,1767.494,0,NA
"10836","El Salvador","SLV",1983,"Latin America & Caribbean","Lower middle income",4872098,2650187,NA,NA,NA,NA,1903.173,0,NA
"10837","El Salvador","SLV",1984,"Latin America & Caribbean","Lower middle income",4938109,2660633,NA,NA,NA,NA,1606.146,0,NA
"10838","El Salvador","SLV",1985,"Latin America & Caribbean","Lower middle income",5003828,2670243,NA,NA,NA,NA,1987.514,0,NA
"10839","El Salvador","SLV",1986,"Latin America & Caribbean","Lower middle income",5068961,2678672,NA,NA,NA,NA,1991.181,0,NA
"10840","El Salvador","SLV",1987,"Latin America & Caribbean","Lower middle income",5133598,2686165,NA,NA,NA,NA,2449.556,0,NA
"10841","El Salvador","SLV",1988,"Latin America & Caribbean","Lower middle income",5199613,2693701,NA,NA,NA,NA,2471.558,0,NA
"10842","El Salvador","SLV",1989,"Latin America & Caribbean","Lower middle income",5269378,2702474,NA,NA,NA,NA,2588.902,0,NA
"10843","El Salvador","SLV",1990,"Latin America & Caribbean","Lower middle income",5344226,2713103,16033,2670066,NA,NA,2618.238,0,0
"10844","El Salvador","SLV",1991,"Latin America & Caribbean","Lower middle income",5425293,2702892,21701,NA,NA,NA,3230.627,0,NA
"10845","El Salvador","SLV",1992,"Latin America & Caribbean","Lower middle income",5511138,2693481,22045,NA,NA,NA,3428.645,0,NA
"10846","El Salvador","SLV",1993,"Latin America & Caribbean","Lower middle income",5597322,2682606,27987,NA,NA,NA,3890.687,1632,NA
"10847","El Salvador","SLV",1994,"Latin America & Caribbean","Lower middle income",5677743,2667392,28389,NA,NA,NA,4429.736,4868,NA
"10848","El Salvador","SLV",1995,"Latin America & Caribbean","Lower middle income",5748013,2645983,34488,3205291,NA,NA,5280.48,13475,NA
"10849","El Salvador","SLV",1996,"Latin America & Caribbean","Lower middle income",5806750,2615592,34840,NA,NA,NA,4895.445,23270,5016
"10850","El Salvador","SLV",1997,"Latin America & Caribbean","Lower middle income",5855226,2579520,40987,NA,NA,NA,5760.857,40163,15046
"10851","El Salvador","SLV",1998,"Latin America & Caribbean","Lower middle income",5895018,2538748,41265,NA,NA,0.54,5812.195,137114,25069
"10852","El Salvador","SLV",1999,"Latin America & Caribbean","Lower middle income",5928809,2494665,47430,NA,NA,NA,5698.518,511365,50124
"10853","El Salvador","SLV",2000,"Latin America & Caribbean","Lower middle income",5958794,2448349,47670,3653409,295380,0.67,5742.522,743628,70159
"10854","El Salvador","SLV",2001,"Latin America & Caribbean","Lower middle income",5985299,2426488,47882,NA,319335,NA,5947.874,857782,89779
"10855","El Salvador","SLV",2002,"Latin America & Caribbean","Lower middle income",6008308,2402939,48066,NA,331951,0.46,6039.549,888818,114158
"10856","El Salvador","SLV",2003,"Latin America & Caribbean","Lower middle income",6029366,2378368,48235,NA,382706,NA,6552.929,1149790,150734
"10857","El Salvador","SLV",2004,"Latin America & Caribbean","Lower middle income",6050297,2353517,48402,NA,419169,0.65,6365.912,1832579,193610
"10858","El Salvador","SLV",2005,"Latin America & Caribbean","Lower middle income",6072538,2328940,48580,3999910,454004,NA,6453.92,2411753,255047
"10859","El Salvador","SLV",2006,"Latin America & Caribbean","Lower middle income",6096692,2306110,48774,NA,490366,0.82,6846.289,3851611,335318
"10860","El Salvador","SLV",2007,"Latin America & Caribbean","Lower middle income",6122952,2283812,42861,NA,502520,NA,6897.627,6137381,374112
"10861","El Salvador","SLV",2008,"Latin America & Caribbean","Lower middle income",6151776,2262180,43062,NA,564614,0.78,6545.595,6950703,620099
"10862","El Salvador","SLV",2009,"Latin America & Caribbean","Lower middle income",6183484,2241290,43284,NA,625732,NA,6475.922,7566245,748820
"10863","El Salvador","SLV",2010,"Latin America & Caribbean","Lower middle income",6218195,2221139,43527,4365940,602254,0.92,6248.568,7700336,988693
"10864","El Salvador","SLV",2011,"Latin America & Caribbean","Lower middle income",6256242,2204487,37537,NA,635800,NA,NA,8316150,1182430
"10865","El Salvador","SLV",2012,"Latin America & Caribbean","Lower middle income",6297394,2188546,37784,4437873,NA,1.26,NA,8649000,1605835
"10866","San Marino","SMR",1960,"Europe & Central Asia","High income",15393,7866,NA,NA,NA,NA,NA,NA,NA
"10867","San Marino","SMR",1961,"Europe & Central Asia","High income",15787,7893,NA,NA,NA,NA,NA,NA,NA
"10868","San Marino","SMR",1962,"Europe & Central Asia","High income",16197,7920,NA,NA,NA,NA,NA,NA,NA
"10869","San Marino","SMR",1963,"Europe & Central Asia","High income",16616,7942,NA,NA,NA,NA,NA,NA,NA
"10870","San Marino","SMR",1964,"Europe & Central Asia","High income",17033,7954,NA,NA,NA,NA,NA,NA,NA
"10871","San Marino","SMR",1965,"Europe & Central Asia","High income",17440,7952,NA,NA,NA,NA,NA,NA,NA
"10872","San Marino","SMR",1966,"Europe & Central Asia","High income",17839,7942,NA,NA,NA,NA,NA,NA,NA
"10873","San Marino","SMR",1967,"Europe & Central Asia","High income",18228,7918,NA,NA,NA,NA,NA,NA,NA
"10874","San Marino","SMR",1968,"Europe & Central Asia","High income",18588,7874,NA,NA,NA,NA,NA,NA,NA
"10875","San Marino","SMR",1969,"Europe & Central Asia","High income",18895,7800,NA,NA,NA,NA,NA,NA,NA
"10876","San Marino","SMR",1970,"Europe & Central Asia","High income",19136,7693,NA,NA,NA,NA,NA,NA,NA
"10877","San Marino","SMR",1971,"Europe & Central Asia","High income",19299,7307,NA,NA,NA,NA,NA,NA,NA
"10878","San Marino","SMR",1972,"Europe & Central Asia","High income",19394,6890,NA,NA,NA,NA,NA,NA,NA
"10879","San Marino","SMR",1973,"Europe & Central Asia","High income",19464,6460,NA,NA,NA,NA,NA,NA,NA
"10880","San Marino","SMR",1974,"Europe & Central Asia","High income",19563,6036,NA,NA,NA,NA,NA,NA,NA
"10881","San Marino","SMR",1975,"Europe & Central Asia","High income",19732,5627,NA,NA,NA,NA,NA,NA,NA
